sample.id,media,strain,time.pt,replicate,ACE2,ACT1,ADR1,AGA2,AMN1,ASG7,ASH1,BAR1,BCY1,BEM3,BMH1,CAF40,CAT8,CCR4,CDC24,CDC25,CDC26,CDC28,CDC36,CDC39,CDC42,CLB2,CLB3,CLB6,CLN1,CLN2,CLN3,CTS1,CYR1,DCP1,DHH1,DIG1,DIG2,DIT1,DIT2,DMC1,DOM34,DSE2,EDC3,FBP1,FIT3,FKH1,FKH2,FLO10,FLO8,FUS1,FUS3,GAL83,GAP1,GCN1,GCN20,GCN4,GDH3,GIS1,GLN3,GPA1,GPA2,GPB1,GPB2,GPR1,HOG1,HOP1,HOT1,HSP150,HXK2,IME1,IME2,IME4,INO1,INO2,IPP1,IRA1,IRA2,ISC10,KAR5,KEM1,KGD2,KSS1,MATALPHA1,MATALPHA2,MCK1,MEI4,MEP2,MEP3,MET3,MF(ALPHA)1,MGA1,MIG1,MKS1,MOT2,MSB2,MSI1,MSN1,MSN2,MSN4,MUC1,NDT80,NPR1,NRG1,OSW1,PAT1,PBS2,PDA1,PDE1,PDE2,PGU1,PHD1,PIR3,PKH2,POP2,PRM1,PRM2,PRR1,PTP2,PTP3,RAS1,RAS2,RGA1,RGT1,RGT2,RIM101,RIM11,RIM13,RIM15,RIM21,RIM4,RIM8,RIM9,RME1,RPB4,RPB7,RTG1,RTG3,SCH9,SFL1,SFP1,SGA1,SHO1,SIP4,SIT4,SKO1,SMP1,SNF1,SNF3,SNF4,SOK2,SPO16,SPO19,SPS1,SPS100,SPS2,SPT3,SSK1,SSK2,SSP2,SST2,SSY5,STE11,STE12,STE18,STE2,STE20,STE3,STE4,STE5,STE50,STE7,STP1,STP2,SUM1,SWI4,SWI5,SWI6,TAP42,TEC1,TEP1,TIR1,TOR1,TOR2,TPK1,TPK2,TPK3,TUB4,UME6,URE2,WHI3,XBP1,YAK1,YPD1,YSW1,ZIP1
cmtc 129,YPD,144,72.0,e,57.66666,14367.66,1579.75,22.0,124.4166,23.0,784.25,7.75,2631.833,261.0833,8767.583,540.0833,619.25,230.9166,832.75,400.0833,378.0,188.4166,804.0,633.3333,1338.583,340.1666,203.0,53.58333,251.3333,170.6666,2545.333,4709.833,645.25,185.75,1287.083,476.1666,109.0,129.0833,28.25,30.0,195.0833,574.25,669.25,6924.583,2246.083,176.25,138.5,463.0833,126.8333,18.33333,81.08333,598.75,493.25,323.6666,452.4166,10698.83,26627.16,2098.166,264.8333,50.91666,1004.166,228.0,467.5,730.1666,969.5833,118.25,79.75,22956.33,1957.75,91.08333,67.08333,156.8333,1168.666,861.5833,7282.5,534.5833,5769.75,131.8333,36.5,394.75,2802.166,148.0,33.66666,256.25,714.5,9.25,3077.333,3490.333,268.3333,20.5,200.8333,356.75,216.0833,247.75,651.9166,289.4166,221.5,481.8333,1036.083,31124.41,14.16666,1218.083,751.4166,38.66666,213.6666,254.3333,6558.083,503.25,1783.166,120.5,1130.833,4154.583,224.75,309.75,16.5,26.5,218.4166,315.3333,561.6666,244.9166,278.9166,102.5833,1091.666,362.8333,1487.5,683.9166,135.0,386.0,353.3333,302.3333,238.8333,182.5833,163.8333,329.9166,548.4166,283.4166,520.3333,333.9166,589.1666,793.6666,173.1666,144.0833,439.0,1065.666,420.0833,64.33333,274.1666,694.0833,411.5833,425.25,70.41666,25.41666,46.58333,1710.666,10.83333,271.0,235.5833,166.0833,5.833333,59.66666,205.9166,180.1666,151.5833,31.0,107.1666,298.0,123.5,24.33333,116.0833,94.75,191.0833,932.4166,346.3333,294.5833,111.25,98.41666,154.4166,87.58333,76.0,19.16666,7847.583,159.1666,137.25,370.6666,908.8333,105.3333,169.4166,209.0833,212.3333,769.4166,877.0833,1639.25,197.0,42.41666,61.66666
cmtc 145,YPD,144,96.0,e,81.66666,8759.833,1180.583,3.833333,105.0,22.66666,492.0833,12.91666,1959.416,184.4166,3544.5,288.8333,399.5833,130.8333,407.0833,229.3333,238.5833,89.5,664.3333,334.9166,743.75,207.0833,127.6666,87.58333,172.0833,106.5833,1233.0,4610.166,356.75,124.0,568.4166,325.75,38.33333,84.16666,26.33333,24.66666,99.16666,438.0,478.9166,2255.166,3315.416,166.5833,108.9166,536.5833,73.5,16.91666,92.58333,387.0,301.0833,160.8333,275.5,7433.0,17930.0,1863.5,149.5,20.33333,835.3333,147.5,262.5,584.5,636.1666,50.83333,74.83333,12743.91,1029.666,72.16666,45.08333,79.5,870.3333,780.9166,1724.5,424.25,3959.25,77.16666,14.91666,269.8333,2051.666,64.66666,6.75,244.0833,452.75,15.66666,5186.333,5877.916,145.3333,8.75,91.33333,284.3333,133.1666,138.75,501.6666,197.75,174.3333,209.8333,554.5833,25713.58,8.333333,1075.75,431.25,47.41666,223.9166,169.75,2799.416,373.25,924.5,95.75,610.75,4253.333,129.75,141.8333,11.75,19.0,113.8333,155.5833,462.4166,114.8333,122.4166,36.83333,908.1666,150.8333,1420.5,415.0,63.08333,187.1666,191.5833,201.0833,163.25,97.41666,119.9166,250.8333,296.25,309.5,317.25,211.6666,470.5,350.5,165.3333,102.0833,346.0,716.0833,195.9166,55.58333,136.0833,367.0833,218.25,220.9166,42.5,5.583333,49.66666,1306.166,9.833333,176.25,152.9166,157.0,13.41666,69.58333,112.6666,94.25,117.5833,66.58333,28.0,188.6666,110.9166,10.66666,21.75,34.83333,86.0,688.75,272.6666,181.5833,83.0,58.91666,134.8333,57.66666,33.25,17.41666,1545.25,121.3333,53.58333,235.75,526.0833,60.91666,100.6666,143.6666,140.5833,511.6666,955.4166,1667.083,103.75,30.41666,40.66666
cmtc 161,YPD,144,0.0,f,539.5,92196.66,340.6666,23.0,487.4166,21.33333,1634.0,30.08333,2448.333,929.75,23685.08,1922.833,65.08333,847.0833,1529.75,1182.75,456.0,1222.75,1579.833,3646.833,6148.083,2368.5,1157.833,709.5833,910.75,1429.166,9245.916,8138.75,1204.083,1073.25,5326.166,1278.416,347.6666,89.0,27.16666,25.83333,1296.083,1959.083,2272.166,24.08333,1477.583,1058.916,647.9166,617.5833,438.0833,12.08333,45.33333,1407.166,140.6666,3401.083,2944.0,29840.08,110.1666,665.9166,291.0,92.66666,602.75,481.25,417.1666,977.1666,4033.166,241.75,208.8333,33139.41,39212.33,145.75,154.8333,298.3333,177.5,515.0833,45878.83,1254.416,1457.75,592.5,79.33333,2098.75,1853.583,833.1666,42.16666,358.4166,3139.5,15.66666,275.9166,2233.166,380.3333,68.66666,221.25,443.0833,635.5833,887.4166,2796.5,765.9166,387.0,1133.5,324.9166,4335.916,54.91666,582.8333,463.25,39.75,1017.666,822.5,16625.83,309.5833,2033.083,204.0833,962.9166,133.0,352.75,921.0,32.0,10.66666,1041.916,691.8333,570.5,1828.333,863.0,427.6666,1028.666,368.3333,1100.083,1005.5,334.5833,533.3333,879.9166,20.5,185.9166,251.4166,73.66666,1698.583,2647.666,497.8333,450.75,1323.75,1119.666,2691.75,37.75,1339.25,35.58333,2159.666,944.5,259.1666,988.6666,317.9166,1752.916,1383.5,233.4166,168.4166,117.6666,13.75,7.583333,523.75,744.6666,555.4166,125.0833,471.1666,410.0,283.9166,723.0,50.41666,161.1666,1597.833,104.0,57.91666,227.6666,303.5833,404.3333,810.5833,375.0833,1664.583,777.8333,393.8333,788.6666,362.0833,193.1666,84.83333,11997.25,420.1666,504.3333,269.0,657.25,685.5,904.0833,547.5833,954.8333,2542.416,18.91666,678.5833,1790.083,213.5,17.41666
cmtc 177,YPD,144,24.0,f,491.5833,95400.58,2439.416,23.66666,451.9166,37.75,2363.666,25.16666,6405.916,1030.0,23451.33,1562.583,1249.0,877.9166,1648.666,1353.916,336.0,936.8333,1526.0,2769.416,3946.416,1738.666,1202.916,512.5,1472.5,1102.666,4376.666,10167.5,2556.083,1010.333,4187.833,1277.0,381.6666,129.5833,61.41666,33.75,956.0,1851.75,1993.333,9040.25,3632.25,814.0833,501.9166,1160.083,441.8333,44.16666,50.08333,1804.583,976.0,1949.833,1767.833,19057.91,4694.666,2678.25,283.3333,98.75,1705.25,539.5833,1452.416,1323.333,3764.25,251.75,160.25,43366.5,30267.08,111.5833,164.75,573.0,850.6666,434.3333,36076.83,1632.333,2515.333,360.5,93.5,1824.25,7105.583,629.1666,46.33333,749.25,2975.5,19.33333,657.5833,3423.916,726.8333,27.75,186.5,734.6666,638.3333,762.25,2311.75,645.9166,562.25,1187.166,2092.166,5179.583,29.41666,1236.083,1293.666,21.0,1169.333,867.75,12478.25,904.9166,2176.75,198.1666,2057.75,3064.75,602.75,1114.916,16.25,13.25,1135.333,1080.0,486.25,994.1666,2145.416,296.3333,1673.333,373.4166,1604.666,2880.166,404.25,1091.833,1340.416,231.6666,422.5,221.5,248.0,1897.166,2117.416,468.0,695.0,776.3333,1060.416,2621.333,136.25,827.3333,948.3333,2029.75,1368.0,122.75,1415.333,1489.25,1919.75,1304.0,206.3333,76.25,84.66666,549.75,10.66666,585.3333,1216.25,706.8333,30.83333,261.6666,461.25,389.5833,618.6666,35.75,307.8333,1389.916,102.1666,41.33333,177.3333,325.1666,518.5833,1262.166,591.3333,1434.166,914.6666,523.0833,890.0,413.1666,150.6666,68.25,48158.58,610.1666,531.5,1588.166,3234.583,343.3333,795.1666,481.25,1046.416,2216.5,671.6666,2261.416,1144.75,145.8333,54.83333
cmtc 193,YPD,144,48.0,f,152.75,40365.83,2037.833,20.91666,177.5833,32.0,1162.166,25.33333,5393.083,382.3333,10568.25,683.0833,1135.333,304.5833,744.6666,454.8333,414.8333,297.9166,1109.416,867.5,1593.833,637.0833,362.4166,158.4166,471.25,261.0833,2115.75,6205.5,1042.333,367.6666,1534.083,727.5833,130.6666,104.0,71.25,34.5,390.25,809.4166,1020.916,8175.333,2360.333,339.4166,223.4166,488.3333,196.6666,12.58333,8.583333,786.0,496.9166,574.0,618.0,13143.25,18324.83,2211.916,276.5,58.66666,1371.833,324.25,880.75,890.5833,1446.083,194.0833,120.4166,22177.5,6640.583,83.0,89.5,309.1666,646.8333,939.5,11729.16,853.4166,4314.333,188.5833,29.83333,838.0,3903.083,210.75,15.5,443.1666,967.0,23.41666,2764.833,2516.25,540.5833,10.83333,136.0833,528.5,313.5,395.5833,758.25,333.75,371.9166,464.5,1244.083,15212.41,39.83333,911.1666,819.0833,46.08333,423.5833,319.5833,9368.166,697.25,1632.416,167.75,994.0,3019.25,358.25,478.9166,19.5,56.25,407.25,402.0833,602.5,409.75,720.1666,124.3333,1218.583,273.4166,1476.5,1315.25,213.6666,436.75,560.75,237.75,220.4166,183.5,329.3333,707.8333,772.4166,245.3333,596.0,345.25,511.3333,949.8333,147.6666,240.9166,352.9166,1279.583,503.0,92.58333,583.75,1092.0,669.8333,549.0833,97.5,36.33333,78.83333,1702.833,14.0,279.3333,387.3333,248.0833,5.5,140.6666,256.8333,251.9166,232.1666,28.58333,144.5,520.1666,111.75,16.91666,74.41666,180.3333,282.9166,1182.333,450.0833,430.75,226.0833,164.4166,269.3333,203.0833,49.16666,27.0,26585.08,286.6666,200.25,797.0,1797.5,173.0833,207.4166,376.0833,293.5833,1065.416,627.5833,1933.0,459.9166,65.41666,42.83333
cmtc 209,YPD,144,72.0,f,38.66666,26627.16,1783.166,16.5,166.0833,67.08333,683.9166,23.0,3490.333,238.8333,6924.583,411.5833,751.4166,197.0,619.25,278.9166,340.1666,156.8333,969.5833,467.5,1168.666,452.4166,195.0833,76.0,346.3333,159.1666,1957.75,8767.583,520.3333,309.75,1065.666,463.0833,57.66666,120.5,42.41666,31.0,228.0,694.0833,793.6666,7847.583,2246.083,271.0,170.6666,561.6666,107.1666,19.16666,7.75,534.5833,353.3333,356.75,400.0833,10698.83,31124.41,2098.166,173.1666,46.58333,1130.833,185.75,481.8333,804.0,1004.166,98.41666,131.8333,22956.33,2631.833,81.08333,61.66666,200.8333,1338.583,1091.666,6558.083,645.25,4154.583,126.8333,25.41666,386.0,2545.333,169.4166,20.5,493.25,730.1666,22.0,3077.333,4709.833,323.6666,10.83333,144.0833,294.5833,176.25,191.0833,589.1666,283.4166,298.0,256.25,784.25,14367.66,30.0,1287.083,548.4166,87.58333,370.6666,244.9166,5769.75,651.9166,1579.75,138.5,932.4166,2802.166,216.0833,315.3333,18.33333,64.33333,218.4166,221.5,574.25,247.75,378.0,36.5,1218.083,268.3333,1487.5,769.4166,129.0833,264.8333,394.75,251.3333,235.5833,116.0833,254.3333,598.75,633.3333,261.0833,476.1666,329.9166,540.0833,669.25,154.4166,148.0,503.25,877.0833,333.9166,70.41666,205.9166,714.5,439.0,425.25,91.08333,24.33333,79.75,1639.25,5.833333,289.4166,203.0,188.4166,9.25,105.3333,182.5833,180.1666,224.75,59.66666,102.5833,302.3333,123.5,14.16666,53.58333,111.25,163.8333,861.5833,362.8333,274.1666,151.5833,94.75,230.9166,124.4166,33.66666,26.5,7282.5,137.25,109.0,420.0833,908.8333,118.25,135.0,213.6666,212.3333,832.75,1036.083,1710.666,209.0833,50.91666,28.25
cmtc 225,YPD,144,96.0,f,33.25,8759.833,1180.583,22.66666,87.58333,49.66666,387.0,9.833333,1545.25,211.6666,2255.166,309.5,356.75,166.5833,407.0833,169.75,207.0833,92.58333,501.6666,284.3333,835.3333,195.9166,108.9166,55.58333,188.6666,143.6666,1306.166,5186.333,317.25,121.3333,743.75,325.75,40.66666,122.4166,30.41666,16.91666,100.6666,399.5833,511.6666,2799.416,3959.25,136.0833,89.5,688.75,66.58333,10.66666,6.75,346.0,275.5,220.9166,191.5833,7433.0,17930.0,1667.083,163.25,20.33333,636.1666,134.8333,301.0833,536.5833,664.3333,50.83333,86.0,12743.91,1029.666,72.16666,45.08333,110.9166,955.4166,716.0833,2051.666,470.5,4610.166,106.5833,15.66666,269.8333,1863.5,117.5833,17.41666,172.0833,478.9166,8.333333,3544.5,5877.916,174.3333,14.91666,176.25,262.5,112.6666,113.8333,462.4166,152.9166,184.4166,229.3333,526.0833,25713.58,28.0,924.5,431.25,58.91666,201.0833,145.3333,3315.416,373.25,908.1666,95.75,780.9166,4253.333,114.8333,157.0,5.583333,21.75,147.5,149.5,424.25,133.1666,138.75,42.5,870.3333,218.25,1233.0,367.0833,77.16666,296.25,223.9166,209.8333,130.8333,84.16666,119.9166,187.1666,350.5,197.75,334.9166,272.6666,452.75,438.0,141.8333,83.0,554.5833,568.4166,288.8333,73.5,103.75,415.0,235.75,238.5833,60.91666,34.83333,38.33333,1959.416,8.75,150.8333,165.3333,74.83333,3.833333,79.5,127.6666,91.33333,94.25,24.66666,47.41666,160.8333,105.0,13.41666,69.58333,26.33333,97.41666,584.5,244.0833,181.5833,63.08333,36.83333,124.0,53.58333,81.66666,12.91666,1724.5,102.0833,64.66666,250.8333,492.0833,57.66666,99.16666,155.5833,129.75,610.75,1075.75,1420.5,140.5833,19.0,11.75
cmtc 5,YPD,497,0.0,d,456.0,92196.66,340.6666,23.0,387.0,24.08333,1477.583,25.83333,2944.0,810.5833,23685.08,1828.333,45.33333,879.9166,1597.833,1278.416,570.5,1005.5,1664.583,5326.166,8138.75,1752.916,1182.75,592.5,1028.666,944.5,4033.166,9245.916,988.6666,1222.75,6148.083,788.6666,275.9166,110.1666,27.16666,30.08333,1204.083,2033.083,2647.666,32.0,471.1666,954.8333,657.25,233.4166,497.8333,35.58333,42.16666,1457.75,185.9166,2542.416,2796.5,29840.08,50.41666,929.75,533.3333,133.0,647.9166,515.0833,410.0,847.0833,3646.833,39.75,269.0,45878.83,39212.33,125.0833,251.4166,317.9166,193.1666,765.9166,33139.41,1429.166,1323.75,602.75,117.6666,2691.75,2159.666,910.75,37.75,539.5,3139.5,20.5,241.75,977.1666,347.6666,15.66666,161.1666,547.5833,665.9166,962.9166,4335.916,635.5833,375.0833,1296.083,65.08333,16625.83,57.91666,887.4166,368.3333,18.91666,1133.5,777.8333,11997.25,420.1666,1790.083,54.91666,380.3333,259.1666,334.5833,1383.5,21.33333,13.75,822.5,1058.916,685.5,1634.0,1579.833,443.0833,1853.583,393.8333,1157.833,921.0,291.0,362.0833,1041.916,10.66666,213.5,283.9166,89.0,3401.083,2368.5,691.8333,523.75,1254.416,1073.25,2098.75,73.66666,1407.166,68.66666,2448.333,1017.666,168.4166,833.1666,352.75,1959.083,1529.75,227.6666,204.0833,145.75,17.41666,7.583333,582.8333,904.0833,555.4166,140.6666,358.4166,404.3333,303.5833,709.5833,12.08333,154.8333,1922.833,481.25,84.83333,208.8333,298.3333,427.6666,1119.666,504.3333,1698.583,678.5833,450.75,744.6666,438.0833,324.9166,92.66666,221.25,417.1666,487.4166,309.5833,463.25,863.0,1100.083,617.5833,1339.25,2272.166,104.0,723.0,2233.166,177.5,79.33333
cmtc 21,YPD,497,24.0,d,573.0,95400.58,523.0833,21.0,422.5,19.33333,1949.833,41.33333,3423.916,1202.916,23451.33,2029.75,50.08333,1135.333,2621.333,2092.166,618.6666,1236.083,1604.666,9040.25,4376.666,2145.416,1767.833,531.5,1824.25,1060.416,6405.916,12478.25,1632.333,1389.916,10167.5,1415.333,413.1666,221.5,44.16666,33.75,1304.0,2439.416,3234.583,27.75,591.3333,1102.666,827.3333,296.3333,1046.416,46.33333,93.5,2117.416,343.3333,3946.416,5179.583,30267.08,68.25,2216.5,695.0,136.25,1091.833,814.0833,734.6666,1187.166,4694.666,30.83333,389.5833,43366.5,48158.58,360.5,481.25,468.0,251.75,1160.083,36076.83,1993.333,1897.166,562.25,177.3333,3764.25,2975.5,1368.0,54.83333,491.5833,4187.833,23.66666,261.6666,1489.25,451.9166,13.25,283.3333,795.1666,948.3333,1262.166,7105.583,726.8333,629.1666,1738.666,122.75,2363.666,84.66666,1353.916,994.1666,61.41666,1080.0,1144.75,19057.91,441.8333,1851.75,164.75,706.8333,325.1666,461.25,1562.583,35.75,10.66666,1030.0,1804.583,1010.333,1919.75,1648.666,645.9166,2311.75,585.3333,1452.416,1323.333,501.9166,749.25,1472.5,25.16666,381.6666,373.4166,198.1666,3632.25,2176.75,877.9166,867.75,1526.0,1434.166,3064.75,98.75,1705.25,102.1666,2515.333,1673.333,336.0,1169.333,512.5,2261.416,2556.083,248.0,145.8333,186.5,29.41666,16.25,914.6666,1293.666,890.0,206.3333,486.25,657.5833,518.5833,956.0,37.75,160.25,2678.25,602.75,111.5833,307.8333,404.25,671.6666,1588.166,776.3333,2769.416,976.0,539.5833,1249.0,610.1666,850.6666,129.5833,434.3333,762.25,904.9166,549.75,638.3333,1114.916,1277.0,936.8333,1340.416,2880.166,150.6666,1216.25,2057.75,231.6666,76.25
cmtc 37,YPD,497,48.0,d,167.75,40365.83,1315.25,28.58333,237.75,19.5,1371.833,12.58333,6205.5,358.25,18324.83,949.8333,362.4166,450.0833,880.75,583.75,409.75,352.9166,911.1666,1446.083,2516.25,744.6666,402.0833,120.4166,707.8333,282.9166,2211.916,5393.083,1162.166,423.5833,2037.833,528.5,147.6666,92.58333,49.16666,36.33333,436.75,939.5,1109.416,3019.25,2764.833,273.4166,188.5833,279.3333,251.9166,23.41666,56.25,890.5833,443.1666,758.25,772.4166,15212.41,3903.083,1632.416,276.5,71.25,809.4166,245.3333,683.0833,602.5,1702.833,29.83333,124.3333,26585.08,11729.16,111.75,130.6666,232.1666,627.5833,669.8333,13143.25,853.4166,1933.0,261.0833,46.08333,1244.083,4314.333,304.5833,32.0,333.75,1534.083,10.83333,1092.0,1797.5,345.25,27.0,152.75,387.3333,240.9166,382.3333,2115.75,313.5,210.75,560.75,1279.583,8175.333,20.91666,994.0,819.0833,16.91666,478.9166,371.9166,9368.166,376.0833,2360.333,104.0,414.8333,6640.583,213.6666,720.1666,15.5,5.5,395.5833,407.25,430.75,488.3333,646.8333,136.0833,867.5,293.5833,1065.416,1020.916,177.5833,596.0,549.0833,74.41666,324.25,158.4166,140.6666,967.0,1218.583,454.8333,339.4166,464.5,637.0833,838.0,180.3333,390.25,503.0,1135.333,471.25,97.5,574.0,727.5833,797.0,618.0,83.0,65.41666,42.83333,10568.25,8.583333,248.0833,496.9166,269.3333,14.0,164.4166,220.4166,319.5833,226.0833,39.83333,173.0833,697.25,329.3333,34.5,89.5,183.5,223.4166,786.0,309.1666,540.5833,203.0833,144.5,297.9166,200.25,196.6666,58.66666,22177.5,286.6666,207.4166,511.3333,1593.833,194.0833,367.6666,256.8333,459.9166,1042.333,1182.333,1476.5,520.1666,78.83333,25.33333
cmtc 53,YPD,497,72.0,d,118.25,26627.16,1783.166,50.91666,268.3333,20.5,969.5833,18.33333,6558.083,238.8333,7847.583,694.0833,420.0833,370.6666,645.25,356.75,302.3333,197.0,730.1666,877.0833,1579.75,503.25,230.9166,87.58333,493.25,218.4166,1957.75,4709.833,804.0,188.4166,1287.083,400.0833,98.41666,76.0,33.66666,26.5,111.25,751.4166,683.9166,2802.166,2631.833,180.1666,123.5,346.3333,159.1666,19.16666,23.0,598.75,463.0833,534.5833,452.4166,14367.66,4154.583,1710.666,221.5,36.5,651.9166,200.8333,619.25,476.1666,908.8333,5.833333,81.08333,22956.33,3077.333,79.75,126.8333,166.0833,1065.666,540.0833,6924.583,832.75,2545.333,191.0833,42.41666,769.4166,3490.333,195.0833,28.25,224.75,1004.166,22.0,1338.583,2098.166,209.0833,25.41666,173.1666,254.3333,135.0,228.0,1639.25,212.3333,151.5833,394.75,1168.666,5769.75,24.33333,1091.666,633.3333,30.0,256.25,213.6666,8767.583,333.9166,1218.083,107.1666,353.3333,10698.83,244.9166,481.8333,16.5,10.83333,271.0,261.0833,425.25,315.3333,294.5833,94.75,932.4166,144.0833,1036.083,784.25,131.8333,467.5,411.5833,53.58333,235.5833,137.25,163.8333,340.1666,861.5833,329.9166,264.8333,439.0,520.3333,589.1666,251.3333,274.1666,548.4166,714.5,298.0,64.33333,289.4166,574.25,561.6666,362.8333,67.08333,57.66666,46.58333,31124.41,7.75,156.8333,309.75,182.5833,9.25,154.4166,129.0833,185.75,170.6666,31.0,91.08333,378.0,278.9166,14.16666,70.41666,102.5833,148.0,669.25,176.25,323.6666,169.4166,105.3333,138.5,116.0833,109.0,61.66666,7282.5,205.9166,124.4166,386.0,1130.833,120.5,283.4166,203.0,216.0833,793.6666,2246.083,1487.5,247.75,59.66666,38.66666
cmtc 69,YPD,497,96.0,d,72.16666,17930.0,1029.666,34.83333,141.8333,13.41666,636.1666,16.91666,4610.166,149.5,5186.333,407.0833,172.0833,201.0833,501.6666,218.25,229.3333,117.5833,492.0833,568.4166,924.5,325.75,124.0,47.41666,250.8333,150.8333,1724.5,3544.5,462.4166,143.6666,870.3333,235.75,33.25,73.5,24.66666,28.0,106.5833,526.0833,424.25,1959.416,1863.5,114.8333,79.5,191.5833,94.25,19.0,38.33333,373.25,350.5,269.8333,272.6666,8759.833,3315.416,1233.0,130.8333,26.33333,399.5833,84.16666,309.5,334.9166,584.5,14.91666,57.66666,12743.91,1306.166,64.66666,66.58333,87.58333,908.1666,415.0,4253.333,554.5833,2255.166,136.0833,22.66666,470.5,2799.416,112.6666,12.91666,105.0,688.75,5.583333,835.3333,1545.25,163.25,6.75,122.4166,195.9166,92.58333,140.5833,1075.75,155.5833,83.0,284.3333,743.75,3959.25,11.75,955.4166,511.6666,17.41666,184.4166,157.0,5877.916,238.5833,1420.5,69.58333,275.5,7433.0,100.6666,356.75,9.833333,3.833333,145.3333,211.6666,317.25,166.5833,134.8333,36.83333,716.0833,165.3333,780.9166,452.75,102.0833,296.25,209.8333,42.5,152.9166,91.33333,86.0,223.9166,536.5833,220.9166,188.6666,244.0833,438.0,387.0,176.25,160.8333,367.0833,478.9166,174.3333,50.83333,181.5833,346.0,288.8333,301.0833,55.58333,15.66666,53.58333,25713.58,8.333333,103.75,197.75,129.75,8.75,99.16666,89.5,110.9166,119.9166,30.41666,45.08333,207.0833,169.75,21.75,60.91666,63.08333,81.66666,431.25,113.8333,262.5,77.16666,49.66666,108.9166,58.91666,97.41666,20.33333,2051.666,133.1666,95.75,187.1666,664.3333,74.83333,138.75,127.6666,121.3333,610.75,1667.083,1180.583,147.5,40.66666,10.66666
cmtc 85,YPD,497,0.0,e,347.6666,92196.66,417.1666,17.41666,481.25,24.08333,1828.333,42.16666,2796.5,777.8333,23685.08,1922.833,25.83333,863.0,1634.0,1254.416,539.5,962.9166,1664.583,4033.166,9245.916,1853.583,1100.083,420.1666,988.6666,910.75,6148.083,11997.25,1017.666,1157.833,5326.166,904.0833,241.75,89.0,32.0,54.91666,1073.25,2233.166,2647.666,39.75,602.75,810.5833,504.3333,233.4166,617.5833,13.75,65.08333,1407.166,213.5,2691.75,2159.666,29840.08,50.41666,887.4166,450.75,104.0,765.9166,570.5,352.75,929.75,3401.083,23.0,208.8333,39212.33,45878.83,221.25,251.4166,317.9166,204.0833,709.5833,33139.41,1429.166,1529.75,515.0833,92.66666,2368.5,1579.833,954.8333,45.33333,555.4166,3646.833,37.75,283.9166,1597.833,427.6666,15.66666,177.5,443.0833,647.9166,847.0833,4335.916,678.5833,404.3333,977.1666,35.58333,8138.75,27.16666,1058.916,665.9166,20.5,1005.5,744.6666,16625.83,387.0,2033.083,79.33333,334.5833,259.1666,298.3333,1278.416,18.91666,7.583333,921.0,1041.916,592.5,1477.583,1339.25,410.0,1959.083,471.1666,1204.083,944.5,324.9166,303.5833,1119.666,12.08333,269.0,291.0,117.6666,3139.5,2944.0,723.0,635.5833,1323.75,1133.5,2448.333,73.66666,1457.75,133.0,2272.166,1182.75,185.9166,822.5,358.4166,1752.916,1222.75,193.1666,125.0833,154.8333,21.33333,10.66666,533.3333,879.9166,547.5833,161.1666,375.0833,340.6666,309.5833,788.6666,30.08333,140.6666,1790.083,523.75,68.66666,168.4166,227.6666,393.8333,1028.666,456.0,1698.583,657.25,362.0833,691.8333,380.3333,368.3333,84.83333,463.25,487.4166,438.0833,275.9166,497.8333,833.1666,1296.083,582.8333,1383.5,2542.416,145.75,685.5,2098.75,110.1666,57.91666
cmtc 101,YPD,497,24.0,e,523.0833,95400.58,618.6666,33.75,461.25,41.33333,1993.333,29.41666,3946.416,1114.916,23451.33,2216.5,111.5833,1080.0,2439.416,2117.416,734.6666,1262.166,1824.25,7105.583,10167.5,2092.166,1648.666,491.5833,1949.833,1135.333,6405.916,12478.25,1415.333,1562.583,5179.583,1340.416,422.5,164.75,44.16666,21.0,1293.666,2261.416,3764.25,54.83333,512.5,1091.833,776.3333,296.3333,976.0,61.41666,102.1666,2057.75,325.1666,3234.583,3632.25,30267.08,84.66666,1897.166,867.75,129.5833,1202.916,657.5833,531.5,1102.666,4376.666,46.33333,360.5,48158.58,43366.5,389.5833,413.1666,451.9166,251.75,1277.0,36076.83,1851.75,1738.666,695.0,186.5,4187.833,2880.166,1236.083,37.75,629.1666,4694.666,16.25,283.3333,1353.916,441.8333,25.16666,231.6666,936.8333,904.9166,1489.25,9040.25,749.25,539.5833,1368.0,336.0,2176.75,35.75,1249.0,1010.333,50.08333,1060.416,1160.083,19057.91,518.5833,1804.583,122.75,549.75,261.6666,481.25,1526.0,27.75,10.66666,1046.416,1632.333,877.9166,1919.75,1673.333,706.8333,2145.416,562.25,1452.416,1389.916,434.3333,610.1666,1323.333,19.33333,404.25,373.4166,198.1666,3423.916,2311.75,890.0,850.6666,1434.166,1304.0,2769.416,30.83333,1472.5,93.5,2975.5,1705.25,343.3333,1604.666,486.25,2363.666,2556.083,307.8333,98.75,160.25,23.66666,13.25,827.3333,1187.166,814.0833,221.5,468.0,585.3333,501.9166,994.1666,68.25,145.8333,2515.333,602.75,136.25,248.0,381.6666,671.6666,1588.166,795.1666,2678.25,956.0,645.9166,1169.333,591.3333,948.3333,150.6666,2029.75,762.25,638.3333,573.0,726.8333,1144.75,1216.25,914.6666,1767.833,3064.75,177.3333,1030.0,2621.333,206.3333,76.25
